lat,long,name
36.4121,-89.6963,DJI_0155.JPG_-2_9_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_-2_10_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_-2_11_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_-1_3_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_-1_4_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_-1_5_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_-1_6_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_-1_7_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_-1_8_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_-1_9_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_-1_10_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_-1_11_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_0_3_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_0_4_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_0_5_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_0_6_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_0_7_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_0_8_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_0_9_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_0_10_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_0_11_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_1_3_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_1_4_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_1_5_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_1_6_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_1_7_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_1_8_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_1_9_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_1_10_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_1_11_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_2_3_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_2_4_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_2_5_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_2_6_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_2_7_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_2_8_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_2_9_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_2_10_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0155.JPG_2_11_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_-2_3_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_-2_4_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_-2_5_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_-2_6_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_-2_7_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_-2_8_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_-2_9_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_-2_10_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_-2_11_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_-1_3_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_-1_4_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_-1_5_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_-1_6_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_-1_7_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_-1_8_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_-1_9_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_-1_10_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_-1_11_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_0_3_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_0_4_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_0_5_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_0_6_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_0_7_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_0_8_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_0_9_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_0_10_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_0_11_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_1_3_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_1_4_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_1_5_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_1_6_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_1_7_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_1_8_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_1_9_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_1_10_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_1_11_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_2_3_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_2_4_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_2_5_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_2_6_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_2_7_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_2_8_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_2_9_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_2_10_36.4121_-89.6963.tiff
36.4121,-89.6963,DJI_0156.JPG_2_11_36.4121_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_-2_3_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_-2_4_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_-2_5_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_-2_6_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_-2_7_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_-2_8_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_-2_9_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_-2_10_36.4122_-89.6963.tiff
36.4122,-89.6962,DJI_0157.JPG_-2_11_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_-1_3_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_-1_4_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_-1_5_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_-1_6_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_-1_7_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_-1_8_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_-1_9_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_-1_10_36.4122_-89.6963.tiff
36.4122,-89.6962,DJI_0157.JPG_-1_11_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_0_3_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_0_4_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_0_5_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_0_6_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_0_7_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_0_8_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_0_9_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_0_10_36.4122_-89.6963.tiff
36.4122,-89.6962,DJI_0157.JPG_0_11_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_1_3_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_1_4_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_1_5_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_1_6_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_1_7_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_1_8_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_1_9_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_1_10_36.4122_-89.6963.tiff
36.4122,-89.6962,DJI_0157.JPG_1_11_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_2_3_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_2_4_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_2_5_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_2_6_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_2_7_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_2_8_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_2_9_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0157.JPG_2_10_36.4122_-89.6963.tiff
36.4122,-89.6962,DJI_0157.JPG_2_11_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_-2_3_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_-2_4_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_-2_5_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_-2_6_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_-2_7_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_-2_8_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_-2_9_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_-2_10_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_-1_3_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_-1_4_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_-1_5_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_-1_6_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_-1_7_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_-1_8_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_-1_9_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_-1_10_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_0_3_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_0_4_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_0_5_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_0_6_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_0_7_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_0_8_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_0_9_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_0_10_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_1_3_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_1_4_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_1_5_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_1_6_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_1_7_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_1_8_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_1_9_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_1_10_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_2_3_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_2_4_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_2_5_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_2_6_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_2_7_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_2_8_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_2_9_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0158.JPG_2_10_36.4122_-89.6963.tiff
36.4123,-89.6963,DJI_0159.JPG_-2_3_36.4122_-89.6963.tiff
36.4123,-89.6963,DJI_0159.JPG_-2_4_36.4122_-89.6963.tiff
36.4123,-89.6963,DJI_0159.JPG_-2_5_36.4122_-89.6963.tiff
36.4123,-89.6963,DJI_0159.JPG_-2_6_36.4122_-89.6963.tiff
36.4123,-89.6963,DJI_0159.JPG_-2_7_36.4122_-89.6963.tiff
36.4123,-89.6963,DJI_0159.JPG_-2_8_36.4122_-89.6963.tiff
36.4123,-89.6963,DJI_0159.JPG_-2_9_36.4122_-89.6963.tiff
36.4123,-89.6963,DJI_0159.JPG_-2_10_36.4122_-89.6963.tiff
36.4123,-89.6963,DJI_0159.JPG_-1_3_36.4122_-89.6963.tiff
36.4123,-89.6963,DJI_0159.JPG_-1_4_36.4122_-89.6963.tiff
36.4123,-89.6963,DJI_0159.JPG_-1_5_36.4122_-89.6963.tiff
36.4123,-89.6963,DJI_0159.JPG_-1_6_36.4122_-89.6963.tiff
36.4123,-89.6963,DJI_0159.JPG_-1_7_36.4122_-89.6963.tiff
36.4123,-89.6963,DJI_0159.JPG_-1_8_36.4122_-89.6963.tiff
36.4123,-89.6963,DJI_0159.JPG_-1_9_36.4122_-89.6963.tiff
36.4123,-89.6963,DJI_0159.JPG_-1_10_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0159.JPG_0_3_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0159.JPG_0_4_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0159.JPG_0_5_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0159.JPG_0_6_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0159.JPG_0_7_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0159.JPG_0_8_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0159.JPG_0_9_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0159.JPG_0_10_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0159.JPG_1_3_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0159.JPG_1_4_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0159.JPG_1_5_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0159.JPG_1_6_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0159.JPG_1_7_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0159.JPG_1_8_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0159.JPG_1_9_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0159.JPG_1_10_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0159.JPG_2_3_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0159.JPG_2_4_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0159.JPG_2_5_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0159.JPG_2_6_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0159.JPG_2_7_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0159.JPG_2_8_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0159.JPG_2_9_36.4122_-89.6963.tiff
36.4122,-89.6963,DJI_0159.JPG_2_10_36.4122_-89.6963.tiff
36.4123,-89.6963,DJI_0160.JPG_-2_3_36.4123_-89.6963.tiff
36.4123,-89.6963,DJI_0160.JPG_-2_4_36.4123_-89.6963.tiff
36.4123,-89.6963,DJI_0160.JPG_-2_5_36.4123_-89.6963.tiff
36.4123,-89.6963,DJI_0160.JPG_-2_6_36.4123_-89.6963.tiff
36.4123,-89.6963,DJI_0160.JPG_-2_7_36.4123_-89.6963.tiff
36.4123,-89.6963,DJI_0160.JPG_-2_8_36.4123_-89.6963.tiff
36.4123,-89.6963,DJI_0160.JPG_-2_9_36.4123_-89.6963.tiff
36.4123,-89.6963,DJI_0160.JPG_-2_10_36.4123_-89.6963.tiff
36.4123,-89.6963,DJI_0160.JPG_-1_3_36.4123_-89.6963.tiff
36.4123,-89.6963,DJI_0160.JPG_-1_4_36.4123_-89.6963.tiff
36.4123,-89.6963,DJI_0160.JPG_-1_5_36.4123_-89.6963.tiff
36.4123,-89.6963,DJI_0160.JPG_-1_6_36.4123_-89.6963.tiff
36.4123,-89.6963,DJI_0160.JPG_-1_7_36.4123_-89.6963.tiff
36.4123,-89.6963,DJI_0160.JPG_-1_8_36.4123_-89.6963.tiff
36.4123,-89.6963,DJI_0160.JPG_-1_9_36.4123_-89.6963.tiff
