lat,long,name,stand_count,overall_canopy_size,canopy_size (cm2/seedlings)
36.4121,-89.6963,DJI_0155.JPG_-2_8_36.4121_-89.6963.tiff,9.482556,249.19012,26.278791
36.4121,-89.6963,DJI_0155.JPG_-2_9_36.4121_-89.6963.tiff,9.786496,254.76694,26.032497
36.4121,-89.6963,DJI_0155.JPG_-2_10_36.4121_-89.6963.tiff,11.998223,355.7543,29.650581
36.4121,-89.6963,DJI_0155.JPG_-2_11_36.4121_-89.6963.tiff,13.983241,460.04764,32.89993
36.4121,-89.6963,DJI_0155.JPG_-1_3_36.4121_-89.6963.tiff,14.092313,369.67288,26.232237
36.4121,-89.6963,DJI_0155.JPG_-1_4_36.4121_-89.6963.tiff,11.522389,262.9067,22.81703
36.4121,-89.6963,DJI_0155.JPG_-1_5_36.4121_-89.6963.tiff,12.48085,311.6626,24.971264
36.4121,-89.6963,DJI_0155.JPG_-1_6_36.4121_-89.6963.tiff,13.606233,308.6676,22.685751
36.4121,-89.6963,DJI_0155.JPG_-1_7_36.4121_-89.6963.tiff,10.46263,241.28458,23.06156
36.4121,-89.6963,DJI_0155.JPG_-1_8_36.4121_-89.6963.tiff,10.730941,249.90546,23.28831
36.4121,-89.6963,DJI_0155.JPG_-1_9_36.4121_-89.6963.tiff,12.66834,358.16785,28.272675
36.4121,-89.6963,DJI_0155.JPG_-1_10_36.4121_-89.6963.tiff,11.210255,225.456,20.111586
36.4121,-89.6963,DJI_0155.JPG_-1_11_36.4121_-89.6963.tiff,12.970585,348.1797,26.843792
36.4121,-89.6963,DJI_0155.JPG_0_3_36.4121_-89.6963.tiff,13.0336485,280.53702,21.52406
36.4121,-89.6963,DJI_0155.JPG_0_4_36.4121_-89.6963.tiff,13.201856,339.70767,25.731812
36.4121,-89.6963,DJI_0155.JPG_0_5_36.4121_-89.6963.tiff,13.80627,378.3453,27.403877
36.4121,-89.6963,DJI_0155.JPG_0_6_36.4121_-89.6963.tiff,11.824843,270.9566,22.91418
36.4121,-89.6963,DJI_0155.JPG_0_7_36.4121_-89.6963.tiff,12.115241,276.57532,22.828709
36.4121,-89.6963,DJI_0155.JPG_0_8_36.4121_-89.6963.tiff,11.749696,300.5337,25.577997
36.4121,-89.6963,DJI_0155.JPG_0_9_36.4121_-89.6963.tiff,14.093158,384.41913,27.277004
36.4121,-89.6963,DJI_0155.JPG_0_10_36.4121_-89.6963.tiff,13.295312,389.64023,29.306587
36.4121,-89.6963,DJI_0155.JPG_0_11_36.4121_-89.6963.tiff,12.731862,445.757,35.01114
36.4121,-89.6963,DJI_0155.JPG_1_3_36.4121_-89.6963.tiff,10.960139,248.57718,22.68011
36.4121,-89.6963,DJI_0155.JPG_1_4_36.4121_-89.6963.tiff,12.830672,323.72226,25.230343
36.4121,-89.6963,DJI_0155.JPG_1_5_36.4121_-89.6963.tiff,13.693099,335.39136,24.49346
36.4121,-89.6963,DJI_0155.JPG_1_6_36.4121_-89.6963.tiff,13.645944,297.31927,21.788107
36.4121,-89.6963,DJI_0155.JPG_1_7_36.4121_-89.6963.tiff,10.59793,247.92946,23.39414
36.4121,-89.6963,DJI_0155.JPG_1_8_36.4121_-89.6963.tiff,9.304965,206.99179,22.245306
36.4121,-89.6963,DJI_0155.JPG_1_9_36.4121_-89.6963.tiff,12.681055,370.63663,29.227587
36.4121,-89.6963,DJI_0155.JPG_1_10_36.4121_-89.6963.tiff,11.250775,285.30902,25.359055
36.4121,-89.6963,DJI_0155.JPG_1_11_36.4121_-89.6963.tiff,12.906941,413.73608,32.055317
36.4121,-89.6963,DJI_0155.JPG_2_3_36.4121_-89.6963.tiff,14.02532,304.63354,21.720257
36.4121,-89.6963,DJI_0155.JPG_2_4_36.4121_-89.6963.tiff,12.521171,299.43405,23.914223
36.4121,-89.6963,DJI_0155.JPG_2_5_36.4121_-89.6963.tiff,14.628759,399.30157,27.295656
36.4121,-89.6963,DJI_0155.JPG_2_6_36.4121_-89.6963.tiff,12.053298,316.75455,26.279491
36.4121,-89.6963,DJI_0155.JPG_2_7_36.4121_-89.6963.tiff,11.474584,219.58105,19.1363
36.4121,-89.6963,DJI_0155.JPG_2_8_36.4121_-89.6963.tiff,12.560388,312.09103,24.847246
36.4121,-89.6963,DJI_0155.JPG_2_9_36.4121_-89.6963.tiff,11.498549,310.47147,27.000925
36.4121,-89.6963,DJI_0155.JPG_2_10_36.4121_-89.6963.tiff,12.678448,325.35138,25.661768
36.4121,-89.6963,DJI_0155.JPG_2_11_36.4121_-89.6963.tiff,12.909651,399.59937,30.953537
36.4121,-89.6963,DJI_0156.JPG_-2_3_36.4121_-89.6963.tiff,12.991994,311.28616,23.959845
36.4121,-89.6963,DJI_0156.JPG_-2_4_36.4121_-89.6963.tiff,13.419001,434.94992,32.41299
36.4121,-89.6963,DJI_0156.JPG_-2_5_36.4121_-89.6963.tiff,13.393468,410.24777,30.630436
36.4121,-89.6963,DJI_0156.JPG_-2_6_36.4121_-89.6963.tiff,13.439961,412.504,30.69235
36.4121,-89.6963,DJI_0156.JPG_-2_7_36.4121_-89.6963.tiff,12.016372,341.20898,28.395342
36.4121,-89.6963,DJI_0156.JPG_-2_8_36.4121_-89.6963.tiff,11.002494,309.989,28.174433
36.4121,-89.6963,DJI_0156.JPG_-2_9_36.4121_-89.6963.tiff,11.24285,312.2172,27.770288
36.4121,-89.6963,DJI_0156.JPG_-2_10_36.4121_-89.6963.tiff,11.639142,246.06909,21.141514
36.4121,-89.6963,DJI_0156.JPG_-2_11_36.4121_-89.6963.tiff,12.630433,410.6126,32.50978
36.4121,-89.6963,DJI_0156.JPG_-1_3_36.4121_-89.6963.tiff,12.616167,323.77368,25.663395
36.4121,-89.6963,DJI_0156.JPG_-1_4_36.4121_-89.6963.tiff,13.855175,374.71896,27.045416
36.4121,-89.6963,DJI_0156.JPG_-1_5_36.4121_-89.6963.tiff,12.45898,353.20132,28.349138
36.4121,-89.6963,DJI_0156.JPG_-1_6_36.4121_-89.6963.tiff,12.530416,297.1195,23.711864
36.4121,-89.6963,DJI_0156.JPG_-1_7_36.4121_-89.6963.tiff,12.837878,342.77252,26.700092
36.4121,-89.6963,DJI_0156.JPG_-1_8_36.4121_-89.6963.tiff,13.586694,378.64322,27.86868
36.4121,-89.6963,DJI_0156.JPG_-1_9_36.4121_-89.6963.tiff,13.921361,453.8011,32.597466
36.4121,-89.6963,DJI_0156.JPG_-1_10_36.4121_-89.6963.tiff,10.928234,252.80386,23.133093
36.4121,-89.6963,DJI_0156.JPG_-1_11_36.4121_-89.6963.tiff,13.761329,425.01462,30.884708
36.4121,-89.6963,DJI_0156.JPG_0_3_36.4121_-89.6963.tiff,12.640761,316.23932,25.017427
36.4121,-89.6963,DJI_0156.JPG_0_4_36.4121_-89.6963.tiff,12.354714,314.77966,25.478506
36.4121,-89.6963,DJI_0156.JPG_0_5_36.4121_-89.6963.tiff,14.684815,338.86398,23.075808
36.4121,-89.6963,DJI_0156.JPG_0_6_36.4121_-89.6963.tiff,12.357512,266.2541,21.545929
36.4121,-89.6963,DJI_0156.JPG_0_7_36.4121_-89.6963.tiff,11.705655,344.12564,29.39824
36.4121,-89.6963,DJI_0156.JPG_0_8_36.4121_-89.6963.tiff,10.555882,259.36597,24.570751
36.4121,-89.6963,DJI_0156.JPG_0_9_36.4121_-89.6963.tiff,9.745822,292.3252,29.994925
36.4121,-89.6963,DJI_0156.JPG_0_10_36.4121_-89.6963.tiff,8.824502,206.69977,23.423391
36.4121,-89.6963,DJI_0156.JPG_0_11_36.4121_-89.6963.tiff,13.612868,442.40118,32.49875
36.4121,-89.6963,DJI_0156.JPG_1_3_36.4121_-89.6963.tiff,13.266774,292.48248,22.04624
36.4121,-89.6963,DJI_0156.JPG_1_4_36.4121_-89.6963.tiff,13.34718,299.30667,22.424711
36.4121,-89.6963,DJI_0156.JPG_1_5_36.4121_-89.6963.tiff,15.954778,392.272,24.58649
36.4121,-89.6963,DJI_0156.JPG_1_6_36.4121_-89.6963.tiff,13.4797325,379.46286,28.150623
36.4121,-89.6963,DJI_0156.JPG_1_7_36.4121_-89.6963.tiff,9.861083,251.4945,25.50374
36.4121,-89.6963,DJI_0156.JPG_1_8_36.4121_-89.6963.tiff,11.199597,290.87872,25.972248
36.4121,-89.6963,DJI_0156.JPG_1_9_36.4121_-89.6963.tiff,12.135701,356.19357,29.350885
36.4121,-89.6963,DJI_0156.JPG_1_10_36.4121_-89.6963.tiff,11.626536,297.02438,25.547108
36.4121,-89.6963,DJI_0156.JPG_1_11_36.4121_-89.6963.tiff,13.641686,450.84058,33.04874
36.4121,-89.6963,DJI_0156.JPG_2_3_36.4121_-89.6963.tiff,13.3774805,260.00665,19.436146
36.4121,-89.6963,DJI_0156.JPG_2_4_36.4121_-89.6963.tiff,12.985553,303.8139,23.396301
36.4121,-89.6963,DJI_0156.JPG_2_5_36.4121_-89.6963.tiff,13.677777,379.38,27.736963
36.4121,-89.6963,DJI_0156.JPG_2_6_36.4121_-89.6963.tiff,13.170875,279.40955,21.2142
36.4121,-89.6963,DJI_0156.JPG_2_7_36.4121_-89.6963.tiff,8.320325,161.77261,19.443064
36.4121,-89.6963,DJI_0156.JPG_2_8_36.4121_-89.6963.tiff,11.73338,323.37192,27.559996
36.4121,-89.6963,DJI_0156.JPG_2_9_36.4121_-89.6963.tiff,9.051555,229.07652,25.307976
36.4121,-89.6963,DJI_0156.JPG_2_10_36.4121_-89.6963.tiff,11.036943,270.7163,24.528196
36.4121,-89.6963,DJI_0156.JPG_2_11_36.4121_-89.6963.tiff,12.851157,417.46222,32.484406
36.4122,-89.6963,DJI_0157.JPG_-2_3_36.4122_-89.6963.tiff,13.473603,335.66605,24.912865
36.4122,-89.6963,DJI_0157.JPG_-2_4_36.4122_-89.6963.tiff,11.563758,348.13504,30.105701
36.4122,-89.6963,DJI_0157.JPG_-2_5_36.4122_-89.6963.tiff,15.820807,492.2249,31.112503
36.4122,-89.6963,DJI_0157.JPG_-2_6_36.4122_-89.6963.tiff,11.380395,302.68826,26.597343
36.4122,-89.6963,DJI_0157.JPG_-2_7_36.4122_-89.6963.tiff,13.772639,429.38834,31.17691
36.4122,-89.6963,DJI_0157.JPG_-2_8_36.4122_-89.6963.tiff,12.186733,328.97,26.994108
36.4122,-89.6963,DJI_0157.JPG_-2_9_36.4122_-89.6963.tiff,10.899237,299.2494,27.455996
36.4122,-89.6963,DJI_0157.JPG_-2_10_36.4122_-89.6963.tiff,10.210212,242.27438,23.728634
36.4122,-89.6962,DJI_0157.JPG_-2_11_36.4122_-89.6963.tiff,12.72885,344.32065,27.050411
36.4122,-89.6963,DJI_0157.JPG_-1_3_36.4122_-89.6963.tiff,14.185641,338.79382,23.88287
36.4122,-89.6963,DJI_0157.JPG_-1_4_36.4122_-89.6963.tiff,13.75064,382.73212,27.833767
36.4122,-89.6963,DJI_0157.JPG_-1_5_36.4122_-89.6963.tiff,13.194961,340.92673,25.837646
36.4122,-89.6963,DJI_0157.JPG_-1_6_36.4122_-89.6963.tiff,13.28564,376.9177,28.370308
36.4122,-89.6963,DJI_0157.JPG_-1_7_36.4122_-89.6963.tiff,12.020253,273.45526,22.749542
36.4122,-89.6963,DJI_0157.JPG_-1_8_36.4122_-89.6963.tiff,13.374856,372.50403,27.851068
36.4122,-89.6963,DJI_0157.JPG_-1_9_36.4122_-89.6963.tiff,11.967822,315.20956,26.338089
36.4122,-89.6963,DJI_0157.JPG_-1_10_36.4122_-89.6963.tiff,12.06754,332.28046,27.53506
36.4122,-89.6962,DJI_0157.JPG_-1_11_36.4122_-89.6963.tiff,13.037244,361.8444,27.75467
36.4122,-89.6963,DJI_0157.JPG_0_3_36.4122_-89.6963.tiff,12.997123,325.48795,25.043077
36.4122,-89.6963,DJI_0157.JPG_0_4_36.4122_-89.6963.tiff,12.320327,318.4668,25.848892
36.4122,-89.6963,DJI_0157.JPG_0_5_36.4122_-89.6963.tiff,13.944915,398.59097,28.583248
36.4122,-89.6963,DJI_0157.JPG_0_6_36.4122_-89.6963.tiff,14.211983,370.71872,26.08494
36.4122,-89.6963,DJI_0157.JPG_0_7_36.4122_-89.6963.tiff,12.147941,275.25784,22.658808
36.4122,-89.6963,DJI_0157.JPG_0_8_36.4122_-89.6963.tiff,10.278528,271.26773,26.39169
36.4122,-89.6963,DJI_0157.JPG_0_9_36.4122_-89.6963.tiff,12.031856,315.4718,26.219713
36.4122,-89.6963,DJI_0157.JPG_0_10_36.4122_-89.6963.tiff,12.399631,265.82343,21.438011
36.4122,-89.6962,DJI_0157.JPG_0_11_36.4122_-89.6963.tiff,13.007325,382.2269,29.385511
36.4122,-89.6963,DJI_0157.JPG_1_3_36.4122_-89.6963.tiff,12.595441,305.5245,24.256754
36.4122,-89.6963,DJI_0157.JPG_1_4_36.4122_-89.6963.tiff,13.089025,355.35123,27.148794
36.4122,-89.6963,DJI_0157.JPG_1_5_36.4122_-89.6963.tiff,14.204116,370.9069,26.112635
36.4122,-89.6963,DJI_0157.JPG_1_6_36.4122_-89.6963.tiff,12.717335,333.4631,26.221148
36.4122,-89.6963,DJI_0157.JPG_1_7_36.4122_-89.6963.tiff,10.786492,254.17903,23.564568
36.4122,-89.6963,DJI_0157.JPG_1_8_36.4122_-89.6963.tiff,12.513431,331.873,26.521343
36.4122,-89.6963,DJI_0157.JPG_1_9_36.4122_-89.6963.tiff,11.897278,322.83282,27.135015
36.4122,-89.6963,DJI_0157.JPG_1_10_36.4122_-89.6963.tiff,12.348409,331.09592,26.812841
36.4122,-89.6962,DJI_0157.JPG_1_11_36.4122_-89.6963.tiff,13.613502,389.2334,28.591719
36.4122,-89.6963,DJI_0157.JPG_2_3_36.4122_-89.6963.tiff,12.532996,303.23306,24.194778
36.4122,-89.6963,DJI_0157.JPG_2_4_36.4122_-89.6963.tiff,12.942569,405.535,31.333426
36.4122,-89.6963,DJI_0157.JPG_2_5_36.4122_-89.6963.tiff,15.101192,409.05118,27.087343
36.4122,-89.6963,DJI_0157.JPG_2_6_36.4122_-89.6963.tiff,11.0879965,291.1257,26.255934
36.4122,-89.6963,DJI_0157.JPG_2_7_36.4122_-89.6963.tiff,13.269054,338.7508,25.529385
36.4122,-89.6963,DJI_0157.JPG_2_8_36.4122_-89.6963.tiff,12.247125,327.9703,26.779371
36.4122,-89.6963,DJI_0157.JPG_2_9_36.4122_-89.6963.tiff,10.366254,291.02097,28.07388
36.4122,-89.6963,DJI_0157.JPG_2_10_36.4122_-89.6963.tiff,10.24607,217.27791,21.205976
36.4122,-89.6962,DJI_0157.JPG_2_11_36.4122_-89.6963.tiff,12.252713,353.01138,28.810875
36.4122,-89.6963,DJI_0158.JPG_-2_3_36.4122_-89.6963.tiff,13.484431,385.92007,28.619677
36.4122,-89.6963,DJI_0158.JPG_-2_4_36.4122_-89.6963.tiff,12.897403,361.3116,28.014292
36.4122,-89.6963,DJI_0158.JPG_-2_5_36.4122_-89.6963.tiff,11.650096,302.54507,25.96932
36.4122,-89.6963,DJI_0158.JPG_-2_6_36.4122_-89.6963.tiff,11.937394,349.15952,29.249224
36.4122,-89.6963,DJI_0158.JPG_-2_7_36.4122_-89.6963.tiff,11.795622,275.4364,23.35073
36.4122,-89.6963,DJI_0158.JPG_-2_8_36.4122_-89.6963.tiff,12.767255,306.48938,24.005896
36.4122,-89.6963,DJI_0158.JPG_-2_9_36.4122_-89.6963.tiff,11.556563,284.2748,24.59856
36.4122,-89.6963,DJI_0158.JPG_-2_10_36.4122_-89.6963.tiff,14.788951,366.77875,24.800863
36.4122,-89.6963,DJI_0158.JPG_-1_3_36.4122_-89.6963.tiff,10.904162,297.64468,27.296429
36.4122,-89.6963,DJI_0158.JPG_-1_4_36.4122_-89.6963.tiff,13.1811285,412.97748,31.330965
36.4122,-89.6963,DJI_0158.JPG_-1_5_36.4122_-89.6963.tiff,15.2899,432.99377,28.318941
36.4122,-89.6963,DJI_0158.JPG_-1_6_36.4122_-89.6963.tiff,10.068667,307.82175,30.572243
36.4122,-89.6963,DJI_0158.JPG_-1_7_36.4122_-89.6963.tiff,10.624429,234.8997,22.109396
36.4122,-89.6963,DJI_0158.JPG_-1_8_36.4122_-89.6963.tiff,13.726211,375.9135,27.386547
36.4122,-89.6963,DJI_0158.JPG_-1_9_36.4122_-89.6963.tiff,13.405681,302.02997,22.529999
36.4122,-89.6963,DJI_0158.JPG_-1_10_36.4122_-89.6963.tiff,11.180404,266.71426,23.855513
36.4122,-89.6963,DJI_0158.JPG_0_3_36.4122_-89.6963.tiff,14.717403,395.9831,26.905771
36.4122,-89.6963,DJI_0158.JPG_0_4_36.4122_-89.6963.tiff,12.376534,376.52393,30.422403
36.4122,-89.6963,DJI_0158.JPG_0_5_36.4122_-89.6963.tiff,13.86635,369.5744,26.652609
36.4122,-89.6963,DJI_0158.JPG_0_6_36.4122_-89.6963.tiff,11.399884,316.64804,27.776426
36.4122,-89.6963,DJI_0158.JPG_0_7_36.4122_-89.6963.tiff,11.727523,320.83594,27.35752
36.4122,-89.6963,DJI_0158.JPG_0_8_36.4122_-89.6963.tiff,13.355409,356.02017,26.657377
36.4122,-89.6963,DJI_0158.JPG_0_9_36.4122_-89.6963.tiff,12.431847,360.1398,28.969131
36.4122,-89.6963,DJI_0158.JPG_0_10_36.4122_-89.6963.tiff,10.409989,284.0688,27.288095
36.4122,-89.6963,DJI_0158.JPG_1_3_36.4122_-89.6963.tiff,11.406634,289.58618,25.387522
36.4122,-89.6963,DJI_0158.JPG_1_4_36.4122_-89.6963.tiff,12.396033,416.1696,33.572803
36.4122,-89.6963,DJI_0158.JPG_1_5_36.4122_-89.6963.tiff,14.82956,368.94635,24.879116
36.4122,-89.6963,DJI_0158.JPG_1_6_36.4122_-89.6963.tiff,13.268384,377.09537,28.420595
36.4122,-89.6963,DJI_0158.JPG_1_7_36.4122_-89.6963.tiff,11.918447,343.52017,28.822563
36.4122,-89.6963,DJI_0158.JPG_1_8_36.4122_-89.6963.tiff,11.555079,304.8759,26.384577
36.4122,-89.6963,DJI_0158.JPG_1_9_36.4122_-89.6963.tiff,13.692401,391.9728,28.627033
36.4122,-89.6963,DJI_0158.JPG_1_10_36.4122_-89.6963.tiff,12.6449175,334.2346,26.432327
36.4122,-89.6963,DJI_0158.JPG_2_3_36.4122_-89.6963.tiff,11.8386545,273.4216,23.095665
36.4122,-89.6963,DJI_0158.JPG_2_4_36.4122_-89.6963.tiff,11.341705,356.19543,31.40581
36.4122,-89.6963,DJI_0158.JPG_2_5_36.4122_-89.6963.tiff,12.9926605,348.6336,26.833118
36.4122,-89.6963,DJI_0158.JPG_2_6_36.4122_-89.6963.tiff,11.098876,254.33672,22.915539
36.4122,-89.6963,DJI_0158.JPG_2_7_36.4122_-89.6963.tiff,12.101974,334.98657,27.680326
36.4122,-89.6963,DJI_0158.JPG_2_8_36.4122_-89.6963.tiff,12.455531,369.8633,29.694704
36.4122,-89.6963,DJI_0158.JPG_2_9_36.4122_-89.6963.tiff,11.602629,313.3073,27.003132
36.4122,-89.6963,DJI_0158.JPG_2_10_36.4122_-89.6963.tiff,9.612352,235.00993,24.448744
36.4123,-89.6963,DJI_0159.JPG_-2_3_36.4122_-89.6963.tiff,13.031825,348.97375,26.77858
36.4123,-89.6963,DJI_0159.JPG_-2_4_36.4122_-89.6963.tiff,13.108235,357.92667,27.305481
36.4123,-89.6963,DJI_0159.JPG_-2_5_36.4122_-89.6963.tiff,15.424513,423.83347,27.477917
36.4123,-89.6963,DJI_0159.JPG_-2_6_36.4122_-89.6963.tiff,10.8639145,316.95673,29.175186
36.4123,-89.6963,DJI_0159.JPG_-2_7_36.4122_-89.6963.tiff,13.015614,318.13425,24.442509
36.4123,-89.6963,DJI_0159.JPG_-2_8_36.4122_-89.6963.tiff,13.324218,341.05634,25.596725
36.4123,-89.6963,DJI_0159.JPG_-2_9_36.4122_-89.6963.tiff,12.252785,207.50444,16.935287
36.4123,-89.6963,DJI_0159.JPG_-2_10_36.4122_-89.6963.tiff,12.843566,251.3695,19.571629
36.4123,-89.6963,DJI_0159.JPG_-1_3_36.4122_-89.6963.tiff,13.857733,391.03238,28.21763
36.4123,-89.6963,DJI_0159.JPG_-1_4_36.4122_-89.6963.tiff,12.73348,388.0556,30.47522
36.4123,-89.6963,DJI_0159.JPG_-1_5_36.4122_-89.6963.tiff,13.445346,368.635,27.417295
36.4123,-89.6963,DJI_0159.JPG_-1_6_36.4122_-89.6963.tiff,12.3480625,335.72574,27.188536
36.4123,-89.6963,DJI_0159.JPG_-1_7_36.4122_-89.6963.tiff,13.356141,323.86127,24.248117
36.4123,-89.6963,DJI_0159.JPG_-1_8_36.4122_-89.6963.tiff,12.907481,268.99698,20.840393
36.4123,-89.6963,DJI_0159.JPG_-1_9_36.4122_-89.6963.tiff,14.726625,250.93367,17.039455
36.4123,-89.6963,DJI_0159.JPG_-1_10_36.4122_-89.6963.tiff,13.302289,300.4543,22.586662
36.4122,-89.6963,DJI_0159.JPG_0_3_36.4122_-89.6963.tiff,13.376561,353.07034,26.394701
36.4122,-89.6963,DJI_0159.JPG_0_4_36.4122_-89.6963.tiff,14.187123,437.17953,30.815235
36.4122,-89.6963,DJI_0159.JPG_0_5_36.4122_-89.6963.tiff,13.336349,409.14914,30.679247
36.4122,-89.6963,DJI_0159.JPG_0_6_36.4122_-89.6963.tiff,12.759602,339.41397,26.600672
36.4122,-89.6963,DJI_0159.JPG_0_7_36.4122_-89.6963.tiff,11.435147,226.71881,19.826488
36.4122,-89.6963,DJI_0159.JPG_0_8_36.4122_-89.6963.tiff,11.847793,290.99472,24.561092
36.4122,-89.6963,DJI_0159.JPG_0_9_36.4122_-89.6963.tiff,12.264253,272.547,22.22288
36.4122,-89.6963,DJI_0159.JPG_0_10_36.4122_-89.6963.tiff,11.156339,258.2337,23.146814
36.4122,-89.6963,DJI_0159.JPG_1_3_36.4122_-89.6963.tiff,11.900722,285.26364,23.970282
36.4122,-89.6963,DJI_0159.JPG_1_4_36.4122_-89.6963.tiff,13.227982,354.76016,26.818918
36.4122,-89.6963,DJI_0159.JPG_1_5_36.4122_-89.6963.tiff,15.586598,464.28485,29.78744
36.4122,-89.6963,DJI_0159.JPG_1_6_36.4122_-89.6963.tiff,13.444144,373.82736,27.805962
36.4122,-89.6963,DJI_0159.JPG_1_7_36.4122_-89.6963.tiff,12.614543,221.43777,17.554165
36.4122,-89.6963,DJI_0159.JPG_1_8_36.4122_-89.6963.tiff,13.347327,299.0206,22.403032
36.4122,-89.6963,DJI_0159.JPG_1_9_36.4122_-89.6963.tiff,12.611977,277.51004,22.00369
36.4122,-89.6963,DJI_0159.JPG_1_10_36.4122_-89.6963.tiff,12.290622,313.3433,25.494503
36.4122,-89.6963,DJI_0159.JPG_2_3_36.4122_-89.6963.tiff,13.406783,403.60492,30.10453
36.4122,-89.6963,DJI_0159.JPG_2_4_36.4122_-89.6963.tiff,13.125517,380.08084,28.9574
36.4122,-89.6963,DJI_0159.JPG_2_5_36.4122_-89.6963.tiff,12.405279,319.7754,25.777363
36.4122,-89.6963,DJI_0159.JPG_2_6_36.4122_-89.6963.tiff,11.521041,294.57104,25.568092
36.4122,-89.6963,DJI_0159.JPG_2_7_36.4122_-89.6963.tiff,13.571776,292.5256,21.553967
36.4122,-89.6963,DJI_0159.JPG_2_8_36.4122_-89.6963.tiff,13.042165,295.89093,22.687256
36.4122,-89.6963,DJI_0159.JPG_2_9_36.4122_-89.6963.tiff,11.5685005,262.19534,22.664593
36.4122,-89.6963,DJI_0159.JPG_2_10_36.4122_-89.6963.tiff,13.529046,358.10635,26.469446
36.4123,-89.6963,DJI_0160.JPG_-2_3_36.4123_-89.6963.tiff,13.763598,318.18295,23.117716
36.4123,-89.6963,DJI_0160.JPG_-2_4_36.4123_-89.6963.tiff,13.554488,407.03955,30.029873
36.4123,-89.6963,DJI_0160.JPG_-2_5_36.4123_-89.6963.tiff,15.884031,437.91232,27.569344
36.4123,-89.6963,DJI_0160.JPG_-2_6_36.4123_-89.6963.tiff,11.647975,317.4969,27.25769
36.4123,-89.6963,DJI_0160.JPG_-2_7_36.4123_-89.6963.tiff,13.298924,366.17172,27.533936
36.4123,-89.6963,DJI_0160.JPG_-2_8_36.4123_-89.6963.tiff,12.342558,290.9574,23.57351
36.4123,-89.6963,DJI_0160.JPG_-2_9_36.4123_-89.6963.tiff,12.893685,276.94916,21.47944
36.4123,-89.6963,DJI_0160.JPG_-2_10_36.4123_-89.6963.tiff,11.125823,273.50418,24.582827
36.4123,-89.6963,DJI_0160.JPG_-1_3_36.4123_-89.6963.tiff,13.545217,318.49942,23.513794
36.4123,-89.6963,DJI_0160.JPG_-1_4_36.4123_-89.6963.tiff,13.1791,330.85767,25.104723
36.4123,-89.6963,DJI_0160.JPG_-1_5_36.4123_-89.6963.tiff,14.306409,375.75055,26.264492
36.4123,-89.6963,DJI_0160.JPG_-1_6_36.4123_-89.6963.tiff,11.68798,348.28152,29.798265
36.4123,-89.6963,DJI_0160.JPG_-1_7_36.4123_-89.6963.tiff,11.69873,317.80334,27.165627
36.4123,-89.6963,DJI_0160.JPG_-1_8_36.4123_-89.6963.tiff,11.131621,269.46738,24.207378
