lat,long,name,stand_count,overall_canopy_size,canopy_size (cm2/seedlings)
36.4123,-89.6963,DJI_0160.JPG_-1_9_36.4123_-89.6963.tiff,14.839651,361.2872,24.346071
36.4123,-89.6963,DJI_0160.JPG_-1_10_36.4123_-89.6963.tiff,12.664634,269.01697,21.24159
36.4123,-89.6963,DJI_0160.JPG_0_3_36.4123_-89.6963.tiff,12.408446,303.76364,24.480392
36.4123,-89.6963,DJI_0160.JPG_0_4_36.4123_-89.6963.tiff,13.943423,373.2164,26.766483
36.4123,-89.6963,DJI_0160.JPG_0_5_36.4123_-89.6963.tiff,12.186404,348.45828,28.594019
36.4123,-89.6963,DJI_0160.JPG_0_6_36.4123_-89.6963.tiff,14.318894,385.42996,26.917578
36.4123,-89.6963,DJI_0160.JPG_0_7_36.4123_-89.6963.tiff,12.629957,300.7576,23.813034
36.4123,-89.6963,DJI_0160.JPG_0_8_36.4123_-89.6963.tiff,12.312279,273.67035,22.227432
36.4123,-89.6963,DJI_0160.JPG_0_9_36.4123_-89.6963.tiff,10.956061,228.67491,20.872
36.4123,-89.6963,DJI_0160.JPG_0_10_36.4123_-89.6963.tiff,14.035335,369.33032,26.314323
36.4123,-89.6963,DJI_0160.JPG_1_3_36.4123_-89.6963.tiff,13.994145,369.53705,26.406546
36.4123,-89.6963,DJI_0160.JPG_1_4_36.4123_-89.6963.tiff,12.766419,347.77225,27.241173
36.4123,-89.6963,DJI_0160.JPG_1_5_36.4123_-89.6963.tiff,14.173293,425.36438,30.011683
36.4123,-89.6963,DJI_0160.JPG_1_6_36.4123_-89.6963.tiff,10.350242,198.26208,19.15531
36.4123,-89.6963,DJI_0160.JPG_1_7_36.4123_-89.6963.tiff,12.590385,314.42438,24.973372
36.4123,-89.6963,DJI_0160.JPG_1_8_36.4123_-89.6963.tiff,12.249542,334.14218,27.277931
36.4123,-89.6963,DJI_0160.JPG_1_9_36.4123_-89.6963.tiff,14.058911,278.1526,19.784788
36.4123,-89.6963,DJI_0160.JPG_1_10_36.4123_-89.6963.tiff,14.28999,345.76526,24.196325
36.4123,-89.6963,DJI_0160.JPG_2_3_36.4123_-89.6963.tiff,14.044958,397.2311,28.282825
36.4123,-89.6963,DJI_0160.JPG_2_4_36.4123_-89.6963.tiff,11.518994,302.96057,26.300957
36.4123,-89.6963,DJI_0160.JPG_2_5_36.4123_-89.6963.tiff,14.464311,365.2095,25.249008
36.4123,-89.6963,DJI_0160.JPG_2_6_36.4123_-89.6963.tiff,12.641139,313.51834,24.801432
36.4123,-89.6963,DJI_0160.JPG_2_7_36.4123_-89.6963.tiff,13.396462,321.97833,24.034578
36.4123,-89.6963,DJI_0160.JPG_2_8_36.4123_-89.6963.tiff,13.547193,332.58884,24.550388
36.4123,-89.6963,DJI_0160.JPG_2_9_36.4123_-89.6963.tiff,11.443478,223.2747,19.51109
36.4123,-89.6963,DJI_0160.JPG_2_10_36.4123_-89.6963.tiff,12.403317,258.89862,20.873337
36.4123,-89.6963,DJI_0161.JPG_-2_3_36.4123_-89.6963.tiff,12.07828,354.98264,29.390163
36.4123,-89.6963,DJI_0161.JPG_-2_4_36.4123_-89.6963.tiff,9.356313,276.80063,29.584372
36.4123,-89.6963,DJI_0161.JPG_-2_5_36.4123_-89.6963.tiff,14.2659445,427.92178,29.996037
36.4123,-89.6963,DJI_0161.JPG_-2_6_36.4123_-89.6963.tiff,11.906518,342.285,28.7477
36.4123,-89.6963,DJI_0161.JPG_-2_7_36.4123_-89.6963.tiff,11.197087,328.98682,29.381464
36.4123,-89.6963,DJI_0161.JPG_-2_8_36.4123_-89.6963.tiff,12.247348,343.1335,28.016964
36.4123,-89.6963,DJI_0161.JPG_-2_9_36.4123_-89.6963.tiff,10.249982,284.98465,27.80343
36.4123,-89.6963,DJI_0161.JPG_-2_10_36.4123_-89.6963.tiff,13.659659,372.27582,27.253668
36.4123,-89.6963,DJI_0161.JPG_-1_3_36.4123_-89.6963.tiff,12.362311,379.0285,30.660004
36.4123,-89.6963,DJI_0161.JPG_-1_4_36.4123_-89.6963.tiff,12.949678,403.74072,31.177664
36.4123,-89.6963,DJI_0161.JPG_-1_5_36.4123_-89.6963.tiff,13.147013,337.0713,25.638622
36.4123,-89.6963,DJI_0161.JPG_-1_6_36.4123_-89.6963.tiff,13.31887,392.88776,29.49858
36.4123,-89.6963,DJI_0161.JPG_-1_7_36.4123_-89.6963.tiff,13.323549,325.2632,24.412655
36.4123,-89.6963,DJI_0161.JPG_-1_8_36.4123_-89.6963.tiff,12.538373,350.50388,27.954494
36.4123,-89.6963,DJI_0161.JPG_-1_9_36.4123_-89.6963.tiff,13.18543,300.21445,22.768652
36.4123,-89.6963,DJI_0161.JPG_-1_10_36.4123_-89.6963.tiff,12.749225,342.25864,26.845448
36.4123,-89.6963,DJI_0161.JPG_0_3_36.4123_-89.6963.tiff,11.802941,335.4291,28.419111
36.4123,-89.6963,DJI_0161.JPG_0_4_36.4123_-89.6963.tiff,13.8296385,440.52716,31.853846
36.4123,-89.6963,DJI_0161.JPG_0_5_36.4123_-89.6963.tiff,16.368729,481.52637,29.417458
36.4123,-89.6963,DJI_0161.JPG_0_6_36.4123_-89.6963.tiff,12.800242,305.42685,23.861021
36.4123,-89.6963,DJI_0161.JPG_0_7_36.4123_-89.6963.tiff,13.425683,314.03558,23.39066
36.4123,-89.6963,DJI_0161.JPG_0_8_36.4123_-89.6963.tiff,11.766206,303.89713,25.827963
36.4123,-89.6963,DJI_0161.JPG_0_9_36.4123_-89.6963.tiff,12.576652,286.04025,22.743753
36.4123,-89.6963,DJI_0161.JPG_0_10_36.4123_-89.6963.tiff,10.96037,300.47446,27.414627
36.4123,-89.6963,DJI_0161.JPG_1_3_36.4123_-89.6963.tiff,12.4325,336.75662,27.0868
36.4123,-89.6963,DJI_0161.JPG_1_4_36.4123_-89.6963.tiff,11.812235,315.23026,26.686758
36.4123,-89.6963,DJI_0161.JPG_1_5_36.4123_-89.6963.tiff,14.525796,422.70786,29.100494
36.4123,-89.6963,DJI_0161.JPG_1_6_36.4123_-89.6963.tiff,9.229018,197.46977,21.396618
36.4123,-89.6963,DJI_0161.JPG_1_7_36.4123_-89.6963.tiff,11.327636,235.6192,20.800386
36.4123,-89.6963,DJI_0161.JPG_1_8_36.4123_-89.6963.tiff,13.239523,328.00247,24.774494
36.4123,-89.6963,DJI_0161.JPG_1_9_36.4123_-89.6963.tiff,13.020398,309.63678,23.7809
36.4123,-89.6963,DJI_0161.JPG_1_10_36.4123_-89.6963.tiff,10.355356,223.83665,21.615543
36.4123,-89.6963,DJI_0161.JPG_2_3_36.4123_-89.6963.tiff,13.610374,337.40875,24.790556
36.4123,-89.6963,DJI_0161.JPG_2_4_36.4123_-89.6963.tiff,12.105578,353.57544,29.207645
36.4123,-89.6963,DJI_0161.JPG_2_5_36.4123_-89.6963.tiff,16.360836,476.1742,29.104515
36.4123,-89.6963,DJI_0161.JPG_2_6_36.4123_-89.6963.tiff,9.999345,261.12164,26.113874
36.4123,-89.6963,DJI_0161.JPG_2_7_36.4123_-89.6963.tiff,13.361355,346.50607,25.933453
36.4123,-89.6963,DJI_0161.JPG_2_8_36.4123_-89.6963.tiff,12.31411,286.29117,23.249035
36.4123,-89.6963,DJI_0161.JPG_2_9_36.4123_-89.6963.tiff,13.315171,274.6222,20.624758
36.4123,-89.6963,DJI_0161.JPG_2_10_36.4123_-89.6963.tiff,11.467834,280.22858,24.43605
36.4124,-89.6963,DJI_0162.JPG_-2_3_36.4124_-89.6963.tiff,10.983694,303.4921,27.63115
36.4124,-89.6963,DJI_0162.JPG_-2_4_36.4124_-89.6963.tiff,13.984088,393.40198,28.132116
36.4124,-89.6963,DJI_0162.JPG_-2_5_36.4124_-89.6963.tiff,16.134596,454.6749,28.180122
36.4124,-89.6963,DJI_0162.JPG_-2_6_36.4124_-89.6963.tiff,13.422859,380.74307,28.365274
36.4124,-89.6963,DJI_0162.JPG_-2_7_36.4124_-89.6963.tiff,12.042084,266.80078,22.155699
36.4124,-89.6963,DJI_0162.JPG_-2_8_36.4124_-89.6963.tiff,12.62288,294.77615,23.352528
36.4124,-89.6963,DJI_0162.JPG_-2_9_36.4124_-89.6963.tiff,11.215169,232.9236,20.768621
36.4124,-89.6963,DJI_0162.JPG_-2_10_36.4124_-89.6963.tiff,12.036001,274.00702,22.76562
36.4124,-89.6963,DJI_0162.JPG_-1_3_36.4124_-89.6963.tiff,12.8670845,330.57623,25.69162
36.4124,-89.6963,DJI_0162.JPG_-1_4_36.4124_-89.6963.tiff,11.225934,325.74338,29.01704
36.4124,-89.6963,DJI_0162.JPG_-1_5_36.4124_-89.6963.tiff,13.684855,370.02713,27.03917
36.4124,-89.6963,DJI_0162.JPG_-1_6_36.4124_-89.6963.tiff,10.677677,237.42033,22.235205
36.4124,-89.6963,DJI_0162.JPG_-1_7_36.4124_-89.6963.tiff,13.627915,299.68326,21.990396
36.4124,-89.6963,DJI_0162.JPG_-1_8_36.4124_-89.6963.tiff,10.77925,215.65726,20.006702
36.4124,-89.6963,DJI_0162.JPG_-1_9_36.4124_-89.6963.tiff,13.607255,370.6945,27.242414
36.4124,-89.6963,DJI_0162.JPG_-1_10_36.4124_-89.6963.tiff,11.072378,237.06424,21.410418
36.4124,-89.6963,DJI_0162.JPG_0_3_36.4124_-89.6963.tiff,13.001143,350.6107,26.96768
36.4124,-89.6963,DJI_0162.JPG_0_4_36.4124_-89.6963.tiff,12.641488,359.97714,28.475851
36.4124,-89.6963,DJI_0162.JPG_0_5_36.4124_-89.6963.tiff,15.272434,404.44012,26.481707
36.4124,-89.6963,DJI_0162.JPG_0_6_36.4124_-89.6963.tiff,9.458777,201.25932,21.27752
36.4124,-89.6963,DJI_0162.JPG_0_7_36.4124_-89.6963.tiff,10.733242,198.6377,18.506775
36.4124,-89.6963,DJI_0162.JPG_0_8_36.4124_-89.6963.tiff,11.769015,272.34253,23.140638
36.4124,-89.6963,DJI_0162.JPG_0_9_36.4124_-89.6963.tiff,12.889499,291.3951,22.607172
36.4124,-89.6963,DJI_0162.JPG_0_10_36.4124_-89.6963.tiff,11.051885,244.64217,22.135788
36.4123,-89.6963,DJI_0162.JPG_1_3_36.4124_-89.6963.tiff,13.683524,348.18304,25.445421
36.4123,-89.6963,DJI_0162.JPG_1_4_36.4124_-89.6963.tiff,13.658612,360.0733,26.362364
36.4123,-89.6963,DJI_0162.JPG_1_5_36.4124_-89.6963.tiff,13.360114,340.72632,25.503248
36.4123,-89.6963,DJI_0162.JPG_1_6_36.4124_-89.6963.tiff,11.394909,217.75172,19.109562
36.4123,-89.6963,DJI_0162.JPG_1_7_36.4124_-89.6963.tiff,9.734462,188.06334,19.319336
36.4123,-89.6963,DJI_0162.JPG_1_8_36.4124_-89.6963.tiff,11.286178,273.9845,24.27611
36.4123,-89.6963,DJI_0162.JPG_1_9_36.4124_-89.6963.tiff,11.543473,230.21686,19.943466
36.4123,-89.6963,DJI_0162.JPG_1_10_36.4124_-89.6963.tiff,11.664525,295.72113,25.352179
36.4123,-89.6963,DJI_0162.JPG_2_3_36.4124_-89.6963.tiff,12.262853,307.3842,25.066288
36.4123,-89.6963,DJI_0162.JPG_2_4_36.4124_-89.6963.tiff,11.677732,301.6852,25.834229
36.4123,-89.6963,DJI_0162.JPG_2_5_36.4124_-89.6963.tiff,14.984118,393.9636,26.292076
36.4123,-89.6963,DJI_0162.JPG_2_6_36.4124_-89.6963.tiff,12.973305,342.85855,26.428003
36.4123,-89.6963,DJI_0162.JPG_2_7_36.4124_-89.6963.tiff,11.264445,272.30148,24.173536
36.4123,-89.6963,DJI_0162.JPG_2_8_36.4124_-89.6963.tiff,12.491143,317.63654,25.42894
36.4123,-89.6963,DJI_0162.JPG_2_9_36.4124_-89.6963.tiff,10.2846575,246.17296,23.935942
36.4123,-89.6963,DJI_0162.JPG_2_10_36.4124_-89.6963.tiff,11.949962,320.406,26.812304
36.4124,-89.6963,DJI_0163.JPG_-2_3_36.4124_-89.6963.tiff,14.244321,353.75507,24.834814
36.4124,-89.6963,DJI_0163.JPG_-2_4_36.4124_-89.6963.tiff,13.15421,359.902,27.360214
36.4124,-89.6963,DJI_0163.JPG_-2_5_36.4124_-89.6963.tiff,14.271962,379.05902,26.5597
36.4124,-89.6963,DJI_0163.JPG_-2_6_36.4124_-89.6963.tiff,13.743644,355.7993,25.888279
36.4124,-89.6963,DJI_0163.JPG_-2_7_36.4124_-89.6963.tiff,11.592926,279.94907,24.148266
36.4124,-89.6963,DJI_0163.JPG_-2_8_36.4124_-89.6963.tiff,12.637146,318.5145,25.204622
36.4124,-89.6963,DJI_0163.JPG_-2_9_36.4124_-89.6963.tiff,12.02489,292.821,24.351242
36.4124,-89.6963,DJI_0163.JPG_-2_10_36.4124_-89.6963.tiff,12.902795,275.9378,21.385895
36.4124,-89.6963,DJI_0163.JPG_-1_3_36.4124_-89.6963.tiff,10.956392,308.28558,28.137508
36.4124,-89.6963,DJI_0163.JPG_-1_4_36.4124_-89.6963.tiff,12.733008,419.65698,32.958195
36.4124,-89.6963,DJI_0163.JPG_-1_5_36.4124_-89.6963.tiff,14.054149,391.23938,27.838
36.4124,-89.6963,DJI_0163.JPG_-1_6_36.4124_-89.6963.tiff,13.477409,377.07947,27.978632
36.4124,-89.6963,DJI_0163.JPG_-1_7_36.4124_-89.6963.tiff,14.58304,396.75735,27.206766
36.4124,-89.6963,DJI_0163.JPG_-1_8_36.4124_-89.6963.tiff,12.732836,264.56293,20.778006
36.4124,-89.6963,DJI_0163.JPG_-1_9_36.4124_-89.6963.tiff,12.310185,263.3999,21.396908
36.4124,-89.6963,DJI_0163.JPG_-1_10_36.4124_-89.6963.tiff,13.139752,300.74292,22.88802
36.4124,-89.6963,DJI_0163.JPG_0_3_36.4124_-89.6963.tiff,12.626374,338.68228,26.8234
36.4124,-89.6963,DJI_0163.JPG_0_4_36.4124_-89.6963.tiff,11.184652,348.54535,31.162825
36.4124,-89.6963,DJI_0163.JPG_0_5_36.4124_-89.6963.tiff,13.926201,344.4795,24.73607
36.4124,-89.6963,DJI_0163.JPG_0_6_36.4124_-89.6963.tiff,12.074376,271.51328,22.486732
36.4124,-89.6963,DJI_0163.JPG_0_7_36.4124_-89.6963.tiff,13.253026,299.3774,22.589363
36.4124,-89.6963,DJI_0163.JPG_0_8_36.4124_-89.6963.tiff,11.709715,262.35605,22.404991
36.4124,-89.6963,DJI_0163.JPG_0_9_36.4124_-89.6963.tiff,11.095924,186.75146,16.830637
36.4124,-89.6963,DJI_0163.JPG_0_10_36.4124_-89.6963.tiff,10.187682,235.42273,23.108566
36.4124,-89.6963,DJI_0163.JPG_1_3_36.4124_-89.6963.tiff,11.653493,321.03992,27.548815
36.4124,-89.6963,DJI_0163.JPG_1_4_36.4124_-89.6963.tiff,12.992597,370.3328,28.50337
36.4124,-89.6963,DJI_0163.JPG_1_5_36.4124_-89.6963.tiff,11.081833,236.68033,21.357508
36.4124,-89.6963,DJI_0163.JPG_1_6_36.4124_-89.6963.tiff,12.316026,282.15378,22.909483
36.4124,-89.6963,DJI_0163.JPG_1_7_36.4124_-89.6963.tiff,10.4812,228.24777,21.776875
36.4124,-89.6963,DJI_0163.JPG_1_8_36.4124_-89.6963.tiff,12.984897,283.42734,21.827461
36.4124,-89.6963,DJI_0163.JPG_1_9_36.4124_-89.6963.tiff,11.360621,260.22507,22.905884
36.4124,-89.6963,DJI_0163.JPG_1_10_36.4124_-89.6963.tiff,11.022231,313.7065,28.461254
36.4124,-89.6963,DJI_0163.JPG_2_3_36.4124_-89.6963.tiff,11.098584,312.17386,28.12736
36.4124,-89.6963,DJI_0163.JPG_2_4_36.4124_-89.6963.tiff,13.603755,346.34845,25.459768
36.4124,-89.6963,DJI_0163.JPG_2_5_36.4124_-89.6963.tiff,13.394053,433.93674,32.397717
36.4124,-89.6963,DJI_0163.JPG_2_6_36.4124_-89.6963.tiff,13.343907,356.2003,26.693851
36.4124,-89.6963,DJI_0163.JPG_2_7_36.4124_-89.6963.tiff,11.135158,216.54308,19.44679
36.4124,-89.6963,DJI_0163.JPG_2_8_36.4124_-89.6963.tiff,12.281886,287.5604,23.413374
36.4124,-89.6963,DJI_0163.JPG_2_9_36.4124_-89.6963.tiff,9.886013,208.27017,21.067156
36.4124,-89.6963,DJI_0163.JPG_2_10_36.4124_-89.6963.tiff,12.191764,272.7297,22.369995
36.4125,-89.6963,DJI_0164.JPG_-2_3_36.4124_-89.6963.tiff,13.049713,331.45816,25.39965
36.4125,-89.6963,DJI_0164.JPG_-2_4_36.4124_-89.6963.tiff,13.113463,391.19983,29.831923
36.4125,-89.6963,DJI_0164.JPG_-2_5_36.4124_-89.6963.tiff,14.2752,383.1923,26.843218
36.4125,-89.6963,DJI_0164.JPG_-2_6_36.4124_-89.6963.tiff,12.837579,336.53998,26.215221
36.4125,-89.6963,DJI_0164.JPG_-2_7_36.4124_-89.6963.tiff,10.404649,252.13959,24.233358
36.4125,-89.6963,DJI_0164.JPG_-2_8_36.4124_-89.6963.tiff,13.065503,271.53757,20.782787
36.4125,-89.6963,DJI_0164.JPG_-2_9_36.4124_-89.6963.tiff,12.008994,236.7492,19.714325
36.4125,-89.6963,DJI_0164.JPG_-2_10_36.4124_-89.6963.tiff,10.396674,170.71489,16.420145
36.4124,-89.6963,DJI_0164.JPG_-1_3_36.4124_-89.6963.tiff,13.262319,332.13553,25.043549
36.4124,-89.6963,DJI_0164.JPG_-1_4_36.4124_-89.6963.tiff,13.237821,343.09497,25.917784
36.4124,-89.6963,DJI_0164.JPG_-1_5_36.4124_-89.6963.tiff,12.790657,335.94348,26.264755
36.4124,-89.6963,DJI_0164.JPG_-1_6_36.4124_-89.6963.tiff,11.239321,260.67404,23.193043
36.4124,-89.6963,DJI_0164.JPG_-1_7_36.4124_-89.6963.tiff,12.514615,317.72842,25.38859
36.4124,-89.6963,DJI_0164.JPG_-1_8_36.4124_-89.6963.tiff,12.40717,267.78732,21.583271
36.4124,-89.6963,DJI_0164.JPG_-1_9_36.4124_-89.6963.tiff,10.417291,176.01492,16.89642
36.4124,-89.6963,DJI_0164.JPG_-1_10_36.4124_-89.6963.tiff,9.043298,189.81226,20.989275
36.4124,-89.6963,DJI_0164.JPG_0_3_36.4124_-89.6963.tiff,12.373521,337.84903,27.304195
36.4124,-89.6963,DJI_0164.JPG_0_4_36.4124_-89.6963.tiff,12.781177,339.12982,26.533537
36.4124,-89.6963,DJI_0164.JPG_0_5_36.4124_-89.6963.tiff,13.503988,374.44873,27.72875
36.4124,-89.6963,DJI_0164.JPG_0_6_36.4124_-89.6963.tiff,11.120429,273.7135,24.613573
36.4124,-89.6963,DJI_0164.JPG_0_7_36.4124_-89.6963.tiff,12.615363,251.43213,19.93063
36.4124,-89.6963,DJI_0164.JPG_0_8_36.4124_-89.6963.tiff,12.75461,298.0866,23.370892
36.4124,-89.6963,DJI_0164.JPG_0_9_36.4124_-89.6963.tiff,11.80569,251.33684,21.289467
36.4124,-89.6963,DJI_0164.JPG_0_10_36.4124_-89.6963.tiff,11.522792,211.75368,18.376942
36.4124,-89.6963,DJI_0164.JPG_1_3_36.4124_-89.6963.tiff,13.8897085,375.19156,27.012197
36.4124,-89.6963,DJI_0164.JPG_1_4_36.4124_-89.6963.tiff,12.1002,337.72827,27.910967
36.4124,-89.6963,DJI_0164.JPG_1_5_36.4124_-89.6963.tiff,13.075376,376.2868,28.778278
36.4124,-89.6963,DJI_0164.JPG_1_6_36.4124_-89.6963.tiff,9.657536,170.7118,17.676538
36.4124,-89.6963,DJI_0164.JPG_1_7_36.4124_-89.6963.tiff,11.849569,250.84415,21.169052
36.4124,-89.6963,DJI_0164.JPG_1_8_36.4124_-89.6963.tiff,10.540107,188.0951,17.845654
36.4124,-89.6963,DJI_0164.JPG_1_9_36.4124_-89.6963.tiff,11.942383,284.8248,23.849915
36.4124,-89.6963,DJI_0164.JPG_1_10_36.4124_-89.6963.tiff,10.989405,218.35962,19.870014
36.4124,-89.6963,DJI_0164.JPG_2_3_36.4124_-89.6963.tiff,11.789695,318.24304,26.993322
36.4124,-89.6963,DJI_0164.JPG_2_4_36.4124_-89.6963.tiff,13.7252,390.02432,28.416658
36.4124,-89.6963,DJI_0164.JPG_2_5_36.4124_-89.6963.tiff,14.71175,380.54614,25.866817
36.4124,-89.6963,DJI_0164.JPG_2_6_36.4124_-89.6963.tiff,13.07282,301.8222,23.087767
36.4124,-89.6963,DJI_0164.JPG_2_7_36.4124_-89.6963.tiff,11.647326,292.15393,25.083347
36.4124,-89.6963,DJI_0164.JPG_2_8_36.4124_-89.6963.tiff,13.294347,308.71637,23.221628
36.4124,-89.6963,DJI_0164.JPG_2_9_36.4124_-89.6963.tiff,11.742829,240.20805,20.455723
36.4124,-89.6963,DJI_0164.JPG_2_10_36.4124_-89.6963.tiff,12.783453,274.44156,21.4685
36.4125,-89.6963,DJI_0165.JPG_-2_3_36.4125_-89.6963.tiff,12.826882,341.44458,26.619452
36.4125,-89.6963,DJI_0165.JPG_-2_4_36.4125_-89.6963.tiff,12.572392,332.02176,26.408796
36.4125,-89.6963,DJI_0165.JPG_-2_5_36.4125_-89.6963.tiff,12.780562,292.1005,22.855059
36.4125,-89.6963,DJI_0165.JPG_-2_6_36.4125_-89.6963.tiff,12.3206415,328.55634,26.667145
36.4125,-89.6963,DJI_0165.JPG_-2_7_36.4125_-89.6963.tiff,12.049162,300.99268,24.980383
36.4125,-89.6963,DJI_0165.JPG_-2_8_36.4125_-89.6963.tiff,14.147175,268.2218,18.95939
36.4125,-89.6963,DJI_0165.JPG_-2_9_36.4125_-89.6963.tiff,9.140385,158.00838,17.28684
36.4125,-89.6963,DJI_0165.JPG_-2_10_36.4125_-89.6963.tiff,11.7268505,247.81403,21.132189
36.4125,-89.6963,DJI_0165.JPG_-1_3_36.4125_-89.6963.tiff,11.8890505,305.54727,25.699888
36.4125,-89.6963,DJI_0165.JPG_-1_4_36.4125_-89.6963.tiff,11.236582,282.86102,25.173227
36.4125,-89.6963,DJI_0165.JPG_-1_5_36.4125_-89.6963.tiff,13.462253,350.94684,26.068954
36.4125,-89.6963,DJI_0165.JPG_-1_6_36.4125_-89.6963.tiff,10.386437,219.22835,21.107174
36.4125,-89.6963,DJI_0165.JPG_-1_7_36.4125_-89.6963.tiff,12.892785,338.61374,26.263817
36.4125,-89.6963,DJI_0165.JPG_-1_8_36.4125_-89.6963.tiff,11.644368,193.09595,16.582775
36.4125,-89.6963,DJI_0165.JPG_-1_9_36.4125_-89.6963.tiff,13.448406,254.83047,18.94875
36.4125,-89.6963,DJI_0165.JPG_-1_10_36.4125_-89.6963.tiff,10.667882,177.12068,16.603172
36.4125,-89.6963,DJI_0165.JPG_0_3_36.4125_-89.6963.tiff,11.814298,310.70807,26.299326
36.4125,-89.6963,DJI_0165.JPG_0_4_36.4125_-89.6963.tiff,11.581551,319.65118,27.600033
36.4125,-89.6963,DJI_0165.JPG_0_5_36.4125_-89.6963.tiff,11.858449,274.5691,23.15388
36.4125,-89.6963,DJI_0165.JPG_0_6_36.4125_-89.6963.tiff,10.777629,252.59825,23.437275
36.4125,-89.6963,DJI_0165.JPG_0_7_36.4125_-89.6963.tiff,12.123834,301.7043,24.885223
36.4125,-89.6963,DJI_0165.JPG_0_8_36.4125_-89.6963.tiff,11.401883,282.3697,24.76518
36.4125,-89.6963,DJI_0165.JPG_0_9_36.4125_-89.6963.tiff,13.279486,281.24506,21.178911
36.4125,-89.6963,DJI_0165.JPG_0_10_36.4125_-89.6963.tiff,11.528125,234.37427,20.33065
36.4125,-89.6963,DJI_0165.JPG_1_3_36.4125_-89.6963.tiff,13.751637,370.57278,26.947538
36.4125,-89.6963,DJI_0165.JPG_1_4_36.4125_-89.6963.tiff,14.18598,423.51895,29.854755
36.4125,-89.6963,DJI_0165.JPG_1_5_36.4125_-89.6963.tiff,12.825028,307.99423,24.01509
36.4125,-89.6963,DJI_0165.JPG_1_6_36.4125_-89.6963.tiff,10.162999,289.15604,28.451841
36.4125,-89.6963,DJI_0165.JPG_1_7_36.4125_-89.6963.tiff,8.373746,175.20705,20.923378
36.4125,-89.6963,DJI_0165.JPG_1_8_36.4125_-89.6963.tiff,11.664908,234.07698,20.066765
36.4125,-89.6963,DJI_0165.JPG_1_9_36.4125_-89.6963.tiff,10.542874,212.03546,20.111732
36.4125,-89.6963,DJI_0165.JPG_1_10_36.4125_-89.6963.tiff,9.771525,195.7707,20.034815
36.4125,-89.6963,DJI_0165.JPG_2_3_36.4125_-89.6963.tiff,11.340215,269.65897,23.779
36.4125,-89.6963,DJI_0165.JPG_2_4_36.4125_-89.6963.tiff,12.175471,336.42307,27.631214
36.4125,-89.6963,DJI_0165.JPG_2_5_36.4125_-89.6963.tiff,11.650582,315.8917,27.113811
36.4125,-89.6963,DJI_0165.JPG_2_6_36.4125_-89.6963.tiff,12.527578,322.1904,25.71849
36.4125,-89.6963,DJI_0165.JPG_2_7_36.4125_-89.6963.tiff,8.952893,220.47354,24.625954
36.4125,-89.6963,DJI_0165.JPG_2_8_36.4125_-89.6963.tiff,13.166583,271.69388,20.635109
36.4125,-89.6963,DJI_0165.JPG_2_9_36.4125_-89.6963.tiff,12.49363,248.8911,19.921438
36.4125,-89.6963,DJI_0165.JPG_2_10_36.4125_-89.6963.tiff,10.446544,154.09665,14.75097
